Customer ID,AllConnect,Budget Billing,Autopay,Self-Service Registered,Mobile App Download,eBill,Digital Channel Usage,AI Chatbot,Green Score
US00016111,False,False,True,False,True,True,True,True,6.0
US00016112,False,True,True,False,False,True,False,False,3.5
US00016113,True,True,True,False,False,False,False,False,2.0
US00016114,False,True,True,False,False,True,False,False,3.5
US00016115,False,True,True,False,False,True,False,False,3.5
US00016116,False,False,True,False,True,True,True,False,5.5
US00016117,False,True,True,False,True,True,False,True,5.0
US00016118,False,True,True,True,False,False,True,False,4.0
US00016119,False,False,True,True,True,True,True,False,6.5
US00016120,True,False,True,True,True,True,True,True,7.5
US00016121,False,False,False,True,False,True,True,True,5.0
US00016122,False,False,False,False,True,True,False,True,3.5
US00016123,True,False,True,True,False,True,False,True,5.0
US00016124,False,True,False,False,False,True,False,False,2.5
US00016125,False,False,True,True,False,True,False,True,4.5
US00016126,False,False,False,True,True,False,False,False,2.0
US00016127,False,True,True,True,False,False,True,True,4.5
US00016128,False,False,False,False,True,True,False,False,3.0
US00016129,False,True,True,False,True,True,False,True,5.0
US00016130,False,False,True,True,True,True,True,False,6.5
US00016131,False,False,False,True,False,False,True,False,2.5
US00016132,False,False,False,False,True,True,True,False,4.5
US00016133,True,True,True,True,True,True,True,False,7.5
US00016134,False,False,True,False,True,False,False,False,2.0
US00016135,False,True,False,False,False,False,False,False,0.5
US00016136,True,True,True,True,False,True,False,True,5.5
US00016137,False,True,True,False,False,False,False,False,1.5
US00016138,False,False,True,True,True,True,False,False,5.0
US00016139,True,False,False,True,True,True,True,True,6.5
US00016140,False,True,True,False,True,False,False,False,2.5
US00016141,True,False,True,False,True,False,True,True,4.5
US00016142,False,False,True,True,True,False,True,False,4.5
US00016143,False,True,True,False,True,False,True,False,4.0
US00016144,False,True,True,False,False,True,False,True,4.0
US00016145,False,False,False,True,True,False,False,False,2.0
US00016146,True,True,True,True,True,True,False,True,6.5
US00016147,True,False,True,True,True,True,True,False,7.0
US00016148,False,False,False,False,True,True,False,False,3.0
US00016149,True,True,False,True,True,True,False,False,5.0
US00016150,False,True,True,False,True,False,False,True,3.0
US00016151,False,False,True,False,False,True,True,True,5.0
US00016152,False,False,True,False,True,False,True,False,3.5
US00016153,False,True,True,False,False,True,True,True,5.5
US00016154,True,True,True,False,False,True,False,False,4.0
US00016155,False,True,True,True,True,True,True,True,7.5
US00016156,False,True,True,True,True,False,True,True,5.5
US00016157,True,False,True,False,False,True,False,True,4.0
US00016158,False,False,True,False,False,True,False,False,3.0
US00016159,True,True,False,False,True,True,False,False,4.0
US00016160,True,False,True,False,False,True,True,False,5.0
US00016161,False,False,True,False,True,False,True,True,4.0
US00016162,True,True,True,False,False,True,True,False,5.5
US00016163,False,True,False,False,False,True,True,False,4.0
US00016164,False,True,True,True,True,False,True,True,5.5
US00016165,False,False,True,False,True,False,True,False,3.5
US00016166,False,False,True,False,True,True,False,False,4.0
US00016167,True,True,True,False,True,True,True,False,6.5
US00016168,False,True,True,True,False,True,True,True,6.5
US00016169,False,False,False,False,True,True,False,False,3.0
US00016170,False,False,True,False,True,False,False,False,2.0
US00016171,False,True,True,True,False,True,True,True,6.5
US00016172,False,True,True,False,True,False,False,True,3.0
US00016173,False,True,True,False,True,True,False,False,4.5
US00016174,False,True,True,False,True,True,True,True,6.5
US00016175,False,True,True,True,True,False,True,False,5.0
US00016176,False,False,True,False,True,True,False,False,4.0
US00016177,False,False,True,False,True,True,False,False,4.0
US00016178,False,False,True,False,True,True,True,False,5.5
US00016179,True,False,False,True,True,True,False,False,4.5
US00016180,True,False,True,False,True,False,True,False,4.0
US00016181,False,False,True,True,True,True,False,True,5.5
US00016182,False,False,True,False,True,True,True,False,5.5
US00016183,False,False,True,True,False,True,False,False,4.0
US00016184,True,False,False,False,True,True,True,False,5.0
US00016185,False,True,True,True,True,True,True,True,7.5
US00016186,False,True,False,True,False,True,False,True,4.0
US00016187,False,False,True,False,False,False,False,True,1.5
US00016188,True,True,True,True,True,True,True,False,7.5
US00016189,False,False,True,False,True,False,True,False,3.5
US00016190,True,False,True,True,True,True,False,False,5.5
US00016191,False,True,False,True,False,True,True,False,5.0
US00016192,False,True,True,True,True,True,False,False,5.5
US00016193,True,True,False,False,True,False,False,False,2.0
US00016194,True,False,True,False,True,False,True,False,4.0
US00016195,False,True,True,False,True,False,False,True,3.0
US00016196,True,True,True,True,True,True,True,False,7.5
US00016197,False,True,True,False,False,False,False,False,1.5
US00016198,True,True,False,False,True,True,True,False,5.5
US00016199,False,False,True,True,False,True,True,True,6.0
US00016200,True,False,True,False,True,True,True,False,6.0
US00016201,False,True,True,False,False,True,False,False,3.5
US00016202,False,True,False,False,True,False,False,True,2.0
US00016203,False,False,True,False,True,True,True,False,5.5
US00016204,True,True,False,False,False,False,True,True,3.0
US00016205,False,True,False,True,False,True,False,True,4.0
US00016206,False,True,True,False,True,True,False,False,4.5
US00016207,True,True,True,False,False,False,True,False,3.5
US00016208,False,False,True,False,True,True,False,False,4.0
US00016209,False,False,False,False,False,True,False,False,2.0
US00016210,False,False,False,False,True,True,True,False,4.5
US00016211,False,False,True,True,True,True,True,False,6.5
US00016212,False,False,True,False,True,True,False,True,4.5
US00016213,True,False,False,False,True,True,False,False,3.5
US00016214,True,False,True,True,False,False,False,True,3.0
US00016215,False,False,False,False,True,True,False,False,3.0
US00016216,False,True,True,True,True,True,True,False,7.0
US00016217,True,False,True,True,True,True,True,True,7.5
US00016218,True,True,False,True,True,True,False,False,5.0
US00016219,False,False,False,True,True,True,False,False,4.0
US00016220,False,False,False,False,True,True,False,False,3.0
US00016221,False,True,False,False,True,True,True,False,5.0
US00016222,True,False,False,False,False,True,False,False,2.5
US00016223,False,True,True,False,True,False,False,False,2.5
US00016224,False,True,True,False,True,True,False,False,4.5
US00016225,False,False,False,False,False,True,True,False,3.5
US00016226,True,True,True,False,True,False,True,False,4.5
US00016227,True,True,True,False,True,True,False,False,5.0
US00016228,False,False,False,False,True,True,True,False,4.5
US00016229,False,True,False,True,True,True,False,True,5.0
US00016230,False,True,True,False,True,True,True,False,6.0
US00016231,False,False,True,False,True,False,False,False,2.0
US00016232,True,False,False,True,False,True,True,True,5.5
US00016233,False,False,True,False,True,True,False,True,4.5
US00016234,False,False,True,False,True,False,True,False,3.5
US00016235,True,True,True,True,True,True,True,True,8.0
US00016236,False,False,True,False,True,True,False,True,4.5
US00016237,False,True,True,False,True,True,False,False,4.5
US00016238,False,True,True,False,False,True,False,True,4.0
US00016239,False,False,True,False,True,True,True,False,5.5
US00016240,False,False,True,False,True,True,False,True,4.5
US00016241,False,True,True,False,False,True,True,False,5.0
US00016242,False,True,True,True,True,True,False,True,6.0
US00016243,False,True,True,False,True,False,False,False,2.5
US00016244,False,False,True,False,True,True,False,False,4.0
US00016245,True,True,True,False,True,True,False,True,5.5
US00016246,False,False,False,False,False,True,False,False,2.0
US00016247,False,False,True,True,True,True,True,False,6.5
US00016248,True,True,True,False,True,True,False,False,5.0
US00016249,True,False,True,False,False,False,False,True,2.0
US00016250,True,False,True,False,True,False,True,False,4.0
US00016251,True,True,False,True,True,False,False,False,3.0
US00016252,False,False,True,False,True,False,False,True,2.5
US00016253,False,True,True,False,True,True,False,False,4.5
US00016254,False,False,True,True,False,True,False,False,4.0
US00016255,True,False,True,False,True,True,True,False,6.0
US00016256,True,True,False,False,True,False,False,False,2.0
US00016257,False,True,True,False,True,False,True,False,4.0
US00016258,True,True,True,True,False,False,True,True,5.0
US00016259,False,False,True,True,True,True,True,True,7.0
US00016260,False,True,True,False,True,False,False,False,2.5
US00016261,False,True,True,True,True,False,True,False,5.0
US00016262,False,False,True,False,False,True,False,True,3.5
US00016263,True,False,True,True,True,True,True,False,7.0
US00016264,False,True,False,False,True,True,False,False,3.5
US00016265,False,True,True,False,True,True,False,False,4.5
US00016266,False,True,True,False,False,False,True,True,3.5
US00016267,False,False,True,True,True,False,False,False,3.0
US00016268,False,False,False,False,True,False,False,False,1.0
US00016269,True,False,True,False,False,False,True,False,3.0
US00016270,False,False,True,False,False,True,False,False,3.0
US00016271,False,True,True,False,True,True,True,True,6.5
US00016272,False,True,True,False,True,False,True,True,4.5
US00016273,False,False,True,False,True,False,False,False,2.0
US00016274,False,True,True,True,True,True,True,False,7.0
US00016275,True,False,True,False,True,False,False,True,3.0
US00016276,False,True,False,False,True,True,False,False,3.5
US00016277,True,True,True,False,True,True,False,False,5.0
US00016278,False,False,True,False,True,True,False,False,4.0
US00016279,False,False,True,False,True,True,True,False,5.5
US00016280,True,False,True,False,True,True,False,False,4.5
US00016281,True,True,False,False,False,True,True,False,4.5
US00016282,True,False,True,False,True,False,False,False,2.5
US00016283,False,True,True,True,False,True,True,False,6.0
US00016284,False,True,False,False,False,True,False,False,2.5
US00016285,True,False,True,False,False,True,False,True,4.0
US00016286,False,True,True,False,True,False,True,False,4.0
US00016287,False,False,False,True,False,False,False,False,1.0
US00016288,False,False,False,False,True,True,False,True,3.5
US00016289,False,False,False,False,False,True,False,False,2.0
US00016290,False,True,True,True,True,True,True,True,7.5
US00016291,False,True,True,True,True,True,True,False,7.0
US00016292,False,False,True,False,True,True,True,True,6.0
US00016293,False,False,False,False,True,True,False,False,3.0
US00016294,False,True,False,True,False,False,False,True,2.0
US00016295,True,True,False,False,False,True,False,False,3.0
US00016296,False,False,False,False,True,True,True,True,5.0
US00016297,False,False,True,False,False,True,False,False,3.0
US00016298,True,True,False,False,False,True,True,True,5.0
US00016299,False,False,False,False,True,True,True,False,4.5
US00016300,False,False,True,True,True,True,True,False,6.5
US00016301,False,False,False,False,False,True,True,False,3.5
US00016302,True,False,False,False,False,True,True,True,4.5
US00016303,True,False,True,False,True,False,False,True,3.0
US00016304,False,False,True,False,True,True,True,False,5.5
US00016305,True,True,True,False,True,False,False,False,3.0
US00016306,False,True,False,True,False,False,True,False,3.0
US00016307,False,True,True,False,True,True,True,False,6.0
US00016308,True,False,True,True,True,True,False,True,6.0
US00016309,True,True,False,False,True,True,False,False,4.0
US00016310,False,False,False,False,True,False,True,True,3.0
US00016311,False,True,True,False,False,True,True,False,5.0
US00016312,True,False,False,True,True,True,True,False,6.0
US00016313,False,True,True,False,False,True,False,True,4.0
US00016314,True,True,False,False,True,True,False,True,4.5
US00016315,False,False,True,False,True,False,True,False,3.5
US00016316,False,False,True,False,True,True,True,True,6.0
US00016317,False,False,False,True,True,True,True,False,5.5
US00016318,False,False,True,False,True,False,True,False,3.5
US00016319,False,False,True,False,True,True,True,False,5.5
US00016320,True,True,True,True,True,True,False,True,6.5
US00016321,False,True,True,False,False,True,False,False,3.5
US00016322,True,True,True,True,False,True,False,False,5.0
US00016323,True,True,True,True,True,True,False,False,6.0
US00016324,False,False,True,True,False,True,True,True,6.0
US00016325,False,False,True,False,True,True,True,True,6.0
US00016326,False,False,True,True,False,True,False,False,4.0
US00016327,False,False,True,False,False,True,False,True,3.5
US00016328,False,True,True,False,True,False,True,False,4.0
US00016329,True,True,True,False,True,True,False,True,5.5
US00016330,False,True,True,False,True,True,True,False,6.0
US00016331,False,False,True,False,True,False,True,False,3.5
US00016332,False,True,True,False,True,True,True,True,6.5
US00016333,True,True,True,False,True,True,False,False,5.0
US00016334,True,True,True,True,True,False,True,False,5.5
US00016335,True,False,True,True,True,True,True,False,7.0
US00016336,True,False,True,False,False,True,True,True,5.5
US00016337,True,False,False,True,True,False,True,False,4.0
US00016338,True,False,True,True,True,True,False,False,5.5
US00016339,True,False,True,False,True,True,True,True,6.5
US00016340,True,False,True,False,True,False,True,False,4.0
US00016341,False,False,True,False,False,False,True,True,3.0
US00016342,False,True,True,True,True,True,True,False,7.0
US00016343,False,True,True,False,True,True,True,True,6.5
US00016344,False,True,True,False,True,False,False,False,2.5
US00016345,True,False,False,False,False,True,False,True,3.0
US00016346,False,False,True,False,False,True,False,False,3.0
US00016347,True,True,False,False,False,False,False,True,1.5
US00016348,True,False,False,True,False,True,False,True,4.0
US00016349,False,True,True,False,True,False,True,False,4.0
US00016350,False,False,True,False,True,True,False,True,4.5
US00016351,False,True,False,True,True,False,True,False,4.0
US00016352,False,True,False,True,False,True,True,True,5.5
US00016353,False,False,False,False,True,True,False,True,3.5
US00016354,False,True,False,False,False,True,False,True,3.0
US00016355,False,True,True,False,True,False,False,False,2.5
US00016356,True,False,False,True,True,False,True,True,4.5
US00016357,True,True,True,True,True,True,True,False,7.5
US00016358,False,True,True,True,True,True,False,True,6.0
US00016359,True,True,True,False,False,True,False,False,4.0
US00016360,False,False,True,True,True,False,True,False,4.5
US00016361,True,True,False,True,False,False,True,True,4.0
US00016362,True,False,True,True,False,True,True,True,6.5
US00016363,True,True,True,True,True,True,False,True,6.5
US00016364,False,True,False,False,True,True,True,True,5.5
US00016365,False,True,False,False,True,True,False,False,3.5
US00016366,False,True,True,False,True,True,True,False,6.0
US00016367,False,True,True,True,False,True,False,False,4.5
US00016368,True,False,True,False,True,False,True,False,4.0
US00016369,False,True,True,False,True,True,True,True,6.5
US00016370,False,False,True,False,True,True,False,False,4.0
US00016371,False,False,True,False,False,True,True,False,4.5
US00016372,False,False,True,True,True,True,False,False,5.0
US00016373,False,True,True,True,True,False,False,False,3.5
US00016374,False,False,False,False,False,True,True,False,3.5
US00016375,False,True,True,False,True,True,False,False,4.5
US00016376,True,True,True,False,False,True,False,True,4.5
US00016377,False,False,False,True,True,True,False,False,4.0
US00016378,False,True,False,True,False,True,True,False,5.0
US00016379,False,True,True,False,True,True,False,False,4.5
US00016380,False,False,True,True,True,True,False,True,5.5
US00016381,False,False,False,False,True,True,True,False,4.5
US00016382,False,False,False,False,False,False,True,False,1.5
US00016383,False,True,False,False,False,True,True,False,4.0
US00016384,True,False,False,False,True,True,True,True,5.5
US00016385,False,False,True,True,True,True,False,False,5.0
US00016386,False,True,False,False,True,False,False,False,1.5
US00016387,False,False,True,False,False,True,True,False,4.5
US00016388,True,True,True,False,True,True,True,False,6.5
US00016389,False,False,True,True,True,True,True,False,6.5
US00016390,False,True,True,True,False,True,False,False,4.5
US00016391,False,False,True,False,True,True,True,False,5.5
US00016392,False,False,True,False,False,False,True,False,2.5
US00016393,False,False,True,False,True,False,False,False,2.0
US00016394,False,True,True,True,False,True,False,True,5.0
US00016395,False,False,True,True,True,True,False,True,5.5
US00016396,False,True,False,True,False,True,True,False,5.0
US00016397,True,True,True,True,False,True,False,False,5.0
US00016398,True,True,True,False,False,True,True,False,5.5
US00016399,False,True,True,True,False,True,False,True,5.0
US00016400,False,True,True,True,False,False,True,True,4.5
US00016401,False,True,True,False,True,True,True,False,6.0
US00016402,False,False,True,False,True,True,True,True,6.0
US00016403,True,True,False,True,True,True,False,True,5.5
US00016404,False,False,True,False,True,True,False,False,4.0
US00016405,False,False,False,True,True,True,False,True,4.5
US00016406,False,False,True,False,True,True,True,False,5.5
US00016407,False,False,True,True,True,True,True,False,6.5
US00016408,False,True,True,False,True,False,False,False,2.5
US00016409,True,False,True,False,True,True,True,False,6.0
US00016410,False,False,True,True,False,True,True,False,5.5
US00016411,True,True,True,True,False,True,True,False,6.5
US00016412,True,False,True,True,True,False,False,True,4.0
US00016413,False,False,False,True,True,False,True,True,4.0
US00016414,True,False,False,False,False,False,True,False,2.0
US00016415,True,False,True,False,True,False,False,False,2.5
US00016416,True,True,False,False,True,False,True,False,3.5
US00016417,False,False,False,False,False,True,True,False,3.5
US00016418,True,False,True,False,False,True,True,True,5.5
US00016419,False,False,True,False,True,True,True,False,5.5
US00016420,False,True,True,True,False,False,True,False,4.0
US00016421,False,True,True,False,False,True,False,True,4.0
US00016422,False,True,False,True,True,False,False,True,3.0
US00016423,False,False,False,True,True,True,False,False,4.0
US00016424,False,False,True,False,True,True,True,False,5.5
US00016425,False,True,True,False,True,True,False,True,5.0
US00016426,False,True,False,False,False,True,True,False,4.0
US00016427,True,True,True,False,True,True,True,True,7.0
US00016428,True,False,True,False,True,True,True,False,6.0
US00016429,False,False,True,False,True,True,True,False,5.5
US00016430,False,True,True,False,True,True,True,False,6.0
US00016431,False,False,True,False,False,False,True,False,2.5
US00016432,False,True,False,True,True,True,True,False,6.0
US00016433,False,False,True,False,False,True,True,False,4.5
US00016434,True,True,True,False,True,True,False,True,5.5
US00016435,True,True,True,True,True,True,False,False,6.0
US00016436,True,False,True,False,True,True,True,False,6.0
US00016437,True,False,True,False,False,True,True,True,5.5
US00016438,False,True,True,True,True,True,False,False,5.5
US00016439,False,True,True,True,False,True,True,False,6.0
US00016440,False,False,False,True,True,True,True,False,5.5
US00016441,False,False,True,True,True,False,False,False,3.0
US00016442,False,False,True,True,True,True,True,False,6.5
US00016443,False,True,True,False,True,True,True,False,6.0
US00016444,False,False,True,False,True,False,False,False,2.0
US00016445,True,True,True,False,True,True,True,True,7.0
US00016446,False,True,False,False,True,True,True,False,5.0
US00016447,False,True,True,False,False,False,True,False,3.0
US00016448,False,False,True,False,False,False,True,False,2.5
US00016449,True,True,True,False,True,False,True,True,5.0
US00016450,False,True,False,False,True,True,False,False,3.5
US00016451,False,False,False,False,True,True,True,True,5.0
US00016452,False,False,True,False,True,False,True,True,4.0
US00016453,True,False,False,True,True,True,False,False,4.5
US00016454,True,True,False,True,True,True,False,True,5.5
US00016455,True,True,True,False,True,True,True,False,6.5
US00016456,False,True,False,False,True,True,True,False,5.0
US00016457,False,True,True,False,True,False,False,False,2.5
US00016458,False,False,True,False,True,False,False,True,2.5
US00016459,True,True,False,False,True,True,False,False,4.0
US00016460,False,True,False,False,True,True,False,False,3.5
US00016461,True,False,False,False,True,True,True,True,5.5
US00016462,True,False,True,False,True,True,True,True,6.5
US00016463,False,True,True,False,False,True,True,False,5.0
US00016464,False,False,False,True,False,False,False,False,1.0
US00016465,False,True,False,False,True,False,False,False,1.5
US00016466,False,False,True,False,True,True,False,False,4.0
US00016467,True,True,True,False,False,True,False,True,4.5
US00016468,False,True,True,False,True,False,False,True,3.0
US00016469,False,True,False,True,True,False,False,False,2.5
US00016470,False,False,True,True,False,True,True,True,6.0
US00016471,False,True,True,False,True,False,False,False,2.5
US00016472,False,True,True,False,True,False,True,False,4.0
US00016473,False,False,True,True,True,True,False,False,5.0
US00016474,True,False,True,False,True,False,True,False,4.0
US00016475,True,True,False,True,True,False,True,False,4.5
US00016476,False,True,False,False,True,False,True,False,3.0
US00016477,False,True,True,False,True,True,False,False,4.5
US00016478,False,True,True,True,False,True,False,True,5.0
US00016479,False,False,False,True,True,True,True,False,5.5
US00016480,False,True,False,False,True,True,False,False,3.5
US00016481,True,True,True,False,True,True,False,False,5.0
US00016482,False,True,True,True,True,True,False,False,5.5
US00016483,False,False,True,False,True,True,False,False,4.0
US00016484,True,False,False,False,True,True,True,False,5.0
US00016485,False,False,True,True,True,True,False,False,5.0
US00016486,False,False,False,False,True,True,True,False,4.5
US00016487,False,False,True,False,True,False,False,False,2.0
US00016488,False,False,True,False,True,False,True,True,4.0
US00016489,False,False,True,False,True,True,False,True,4.5
US00016490,True,False,True,False,False,True,False,False,3.5
US00016491,False,True,True,False,True,False,False,False,2.5
US00016492,False,True,True,False,False,True,True,False,5.0
US00016493,False,True,True,False,False,True,False,False,3.5
US00016494,True,False,True,False,True,False,True,False,4.0
US00016495,False,True,True,False,True,False,False,False,2.5
US00016496,True,True,True,False,True,True,False,True,5.5
US00016497,False,True,True,False,True,False,True,False,4.0
US00016498,True,False,False,False,False,False,False,False,0.5
US00016499,True,True,True,True,True,True,False,False,6.0
US00016500,False,False,False,False,True,True,True,True,5.0
US00016501,False,True,True,False,True,True,True,True,6.5
US00016502,False,True,False,False,True,True,True,False,5.0
US00016503,False,False,False,False,False,True,True,False,3.5
US00016504,False,True,True,False,True,True,False,False,4.5
US00016505,True,True,True,False,False,True,False,False,4.0
US00016506,False,True,False,False,True,False,False,False,1.5
US00016507,False,False,True,False,True,True,True,True,6.0
US00016508,False,True,True,True,False,False,True,False,4.0
US00016509,False,True,True,True,False,True,True,False,6.0
US00016510,False,True,True,False,False,True,True,False,5.0
US00016511,False,True,True,False,True,False,True,False,4.0
US00016512,True,False,True,False,False,False,False,False,1.5
US00016513,False,True,True,False,False,True,True,False,5.0
US00016514,False,True,True,False,False,True,False,False,3.5
US00016515,False,True,False,False,True,True,True,False,5.0
US00016516,False,False,True,False,False,True,False,False,3.0
US00016517,True,True,True,False,True,True,False,False,5.0
US00016518,False,False,True,False,True,False,True,True,4.0
US00016519,False,True,True,True,True,False,False,True,4.0
US00016520,False,False,True,False,True,False,False,True,2.5
US00016521,True,False,False,False,True,True,False,False,3.5
US00016522,False,False,False,False,False,False,False,False,0.0
US00016523,False,True,True,True,False,True,True,False,6.0
US00016524,False,True,True,False,False,True,False,False,3.5
US00016525,False,False,True,False,True,False,True,False,3.5
US00016526,False,False,False,False,True,True,False,False,3.0
US00016527,False,True,True,True,False,True,False,False,4.5
US00016528,False,True,True,False,True,True,False,False,4.5
US00016529,False,True,True,False,True,False,False,True,3.0
US00016530,False,True,True,True,True,True,True,True,7.5
US00016531,False,True,False,False,True,False,True,True,3.5
US00016532,False,True,True,False,True,False,True,False,4.0
US00016533,False,False,False,True,False,False,True,False,2.5
US00016534,False,True,True,True,True,True,False,True,6.0
US00016535,False,False,False,False,False,True,False,False,2.0
US00016536,False,True,True,False,False,False,False,True,2.0
US00016537,False,False,True,False,True,True,False,False,4.0
US00016538,False,False,False,False,True,False,False,False,1.0
US00016539,False,True,True,False,True,True,True,True,6.5
US00016540,True,True,True,True,False,False,True,True,5.0
US00016541,False,True,True,True,True,False,False,True,4.0
US00016542,True,True,True,False,True,False,False,False,3.0
US00016543,False,True,True,False,True,True,False,False,4.5
US00016544,False,False,True,True,True,True,True,True,7.0
US00016545,True,False,True,False,False,True,False,False,3.5
US00016546,True,True,True,False,False,True,True,True,6.0
US00016547,False,False,True,False,True,True,True,False,5.5
US00016548,False,True,True,False,False,True,True,False,5.0
US00016549,False,False,True,False,False,True,True,False,4.5
US00016550,False,False,False,False,True,True,True,True,5.0
US00016551,True,True,True,True,True,True,True,False,7.5
US00016552,False,True,False,True,True,True,True,True,6.5
US00016553,False,True,True,True,True,True,False,False,5.5
US00016554,False,False,False,True,True,True,False,False,4.0
US00016555,True,True,True,False,True,True,True,True,7.0
US00016556,False,True,True,False,True,True,False,True,5.0
US00016557,True,True,False,False,True,True,True,True,6.0
US00016558,False,True,True,True,False,True,False,True,5.0
US00016559,False,True,False,True,False,True,True,False,5.0
US00016560,True,False,True,False,True,True,False,False,4.5
US00016561,False,True,False,False,True,False,False,True,2.0
US00016562,False,True,True,False,False,True,False,True,4.0
US00016563,False,True,False,False,True,True,False,False,3.5
US00016564,False,False,True,True,True,True,False,True,5.5
US00016565,True,True,True,False,True,False,True,False,4.5
US00016566,False,False,True,False,False,False,True,False,2.5
US00016567,True,False,True,False,True,True,True,True,6.5
US00016568,True,True,True,True,False,False,False,True,3.5
US00016569,False,True,True,True,True,True,True,True,7.5
US00016570,False,True,True,True,False,False,False,True,3.0
US00016571,False,False,True,False,True,True,False,True,4.5
US00016572,False,True,True,True,False,False,False,False,2.5
US00016573,False,True,False,False,True,True,True,True,5.5
US00016574,False,True,True,False,True,True,False,False,4.5
US00016575,True,True,True,True,True,False,True,True,6.0
US00016576,False,True,True,False,False,True,True,True,5.5
US00016577,True,True,False,False,True,True,False,False,4.0
US00016578,False,False,True,False,True,False,True,False,3.5
US00016579,False,True,True,False,True,True,True,False,6.0
US00016580,False,True,True,False,True,False,True,True,4.5
US00016581,False,False,True,True,True,True,False,False,5.0
US00016582,False,False,True,False,True,True,False,False,4.0
US00016583,False,False,True,True,True,True,False,False,5.0
US00016584,False,False,True,False,True,True,True,False,5.5
US00016585,True,True,True,False,True,False,True,False,4.5
US00016586,True,True,True,True,True,True,False,False,6.0
US00016587,True,True,True,False,False,True,False,False,4.0
US00016588,False,False,True,True,True,False,False,True,3.5
US00016589,False,True,True,False,True,True,False,False,4.5
US00016590,False,True,True,False,True,True,False,False,4.5
US00016591,False,False,True,False,True,True,False,False,4.0
US00016592,True,True,False,False,False,True,True,False,4.5
US00016593,False,True,True,False,True,False,True,False,4.0
US00016594,False,False,True,False,True,True,False,False,4.0
US00016595,True,False,True,False,True,True,False,False,4.5
US00016596,False,False,False,False,True,True,True,False,4.5
US00016597,False,False,True,False,True,True,True,False,5.5
US00016598,False,False,True,False,True,False,True,True,4.0
US00016599,False,True,True,False,False,False,False,False,1.5
US00016600,False,True,False,False,True,True,True,True,5.5
US00016601,False,True,False,False,False,True,False,True,3.0
US00016602,True,False,True,False,True,True,False,False,4.5
US00016603,True,False,True,False,True,True,False,False,4.5
US00016604,False,False,True,False,False,True,False,True,3.5
US00016605,False,False,True,False,True,False,False,False,2.0
US00016606,False,False,True,False,True,False,True,True,4.0
US00016607,False,True,True,True,True,False,True,False,5.0
US00016608,False,True,True,False,True,False,True,False,4.0
US00016609,False,True,False,False,True,False,False,False,1.5
US00016610,True,False,False,False,True,False,False,False,1.5
US00016611,False,True,False,True,True,True,False,False,4.5
US00016612,False,False,True,True,True,True,False,True,5.5
US00016613,False,True,False,False,True,False,False,False,1.5
US00016614,False,False,True,False,True,True,False,False,4.0
US00016615,False,False,False,False,True,True,True,False,4.5
US00016616,False,True,False,False,False,True,False,True,3.0
US00016617,False,False,True,False,False,True,False,True,3.5
US00016618,False,True,True,False,True,True,False,False,4.5
US00016619,True,False,False,False,True,True,True,False,5.0
US00016620,True,True,False,False,False,True,False,True,3.5
US00016621,False,True,True,False,True,False,False,True,3.0
US00016622,True,False,False,False,True,False,True,False,3.0
US00016623,False,True,True,False,True,False,True,False,4.0
US00016624,False,False,False,True,False,True,False,False,3.0
US00016625,False,True,False,False,True,False,True,True,3.5
US00016626,False,True,False,False,True,False,False,False,1.5
US00016627,False,True,True,True,True,True,False,False,5.5
US00016628,False,True,True,False,False,True,False,True,4.0
US00016629,False,False,False,False,False,True,False,False,2.0
US00016630,True,False,False,False,True,False,True,False,3.0
US00016631,True,True,True,False,True,True,False,False,5.0
US00016632,False,True,True,False,True,True,False,False,4.5
US00016633,False,True,True,False,False,True,True,False,5.0
US00016634,True,True,True,True,True,True,False,False,6.0
US00016635,False,False,True,False,True,True,True,True,6.0
US00016636,False,False,True,True,True,True,True,True,7.0
US00016637,True,True,False,False,False,False,False,False,1.0
US00016638,False,True,True,False,True,True,False,True,5.0
US00016639,True,True,True,False,False,True,False,False,4.0
US00016640,True,True,False,True,False,True,True,True,6.0
US00016641,False,True,False,False,True,True,True,False,5.0
US00016642,False,True,True,True,True,True,True,False,7.0
US00016643,False,True,True,False,True,True,True,True,6.5
US00016644,False,True,True,True,True,True,True,True,7.5
US00016645,False,True,False,False,True,True,False,False,3.5
US00016646,False,True,False,False,True,False,True,False,3.0
US00016647,False,False,False,False,True,True,False,False,3.0
US00016648,False,True,True,False,True,True,False,False,4.5
US00016649,False,False,True,False,True,True,False,False,4.0
US00016650,False,False,True,True,False,True,True,False,5.5
US00016651,False,False,True,False,True,True,True,False,5.5
US00016652,False,True,False,False,True,True,False,False,3.5
US00016653,False,True,False,False,True,True,True,False,5.0
US00016654,True,False,True,True,False,True,False,False,4.5
US00016655,False,False,False,True,True,True,False,False,4.0
US00016656,False,False,True,False,True,True,False,False,4.0
US00016657,False,True,True,False,False,True,False,False,3.5
US00016658,False,False,False,False,False,True,False,True,2.5
US00016659,False,True,False,True,False,True,False,False,3.5
US00016660,False,False,True,False,False,True,False,False,3.0
US00016661,False,True,True,False,True,True,True,False,6.0
US00016662,False,True,True,False,True,False,True,True,4.5
US00016663,False,False,True,False,True,True,True,True,6.0
US00016664,False,True,True,True,False,True,False,False,4.5
US00016665,False,False,True,False,True,True,True,False,5.5
US00016666,True,False,True,True,False,True,True,False,6.0
US00016667,True,True,False,True,True,True,False,True,5.5
